;article_name;authors;article_url;doi;volume_name;volume_date;volume_url
3318;Social security: The inherent contradiction: Peter J. Ferrara. san Francisco: The Caro Institute, 1980, 484 pp. $20.00;[];https://www.sciencedirect.com/science/article/pii/0164070481901038;https://doi.org/10.1016/0164-0704(81)90103-8;Volume 3, Issue 4 ;Pages 455-587 (Autumn 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/4
3319;Theory of customs unions: A.M. El-Agraa and A.J. Jones. New York: St. Martin's Press, 1981, 134 pp. $25.00;[];https://www.sciencedirect.com/science/article/pii/016407048190104X;https://doi.org/10.1016/0164-0704(81)90104-X;Volume 3, Issue 4 ;Pages 455-587 (Autumn 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/4
3320;World inflation and the developing countries: William R. Cline and Associates. Washington, DC: The Brookings Institution, 1981, 266 pp. $15.95 ($5.95 paperbound);[];https://www.sciencedirect.com/science/article/pii/0164070481901051;https://doi.org/10.1016/0164-0704(81)90105-1;Volume 3, Issue 4 ;Pages 455-587 (Autumn 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/4
3321;Index to volume 3;[];https://www.sciencedirect.com/science/article/pii/0164070481901063;https://doi.org/10.1016/0164-0704(81)90106-3;Volume 3, Issue 4 ;Pages 455-587 (Autumn 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/4
3322;Return-to-normal expectations and investment demand functions;['Maccini, Louis J.'];https://www.sciencedirect.com/science/article/pii/0164070481900446;https://doi.org/10.1016/0164-0704(81)90044-6;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3323;Employment, labor supply and real wages in market disequilibrium;['Sarantis, Nicholas C.'];https://www.sciencedirect.com/science/article/pii/0164070481900458;https://doi.org/10.1016/0164-0704(81)90045-8;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3324;A general equilibrium analysis in the Phillips space;['Chi Ip, Pui'];https://www.sciencedirect.com/science/article/pii/016407048190046X;https://doi.org/10.1016/0164-0704(81)90046-X;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3325;The Rose-Wicksell model: Inside money, stability, and stabilization policies;['Hadjimichalakis, Michael G.'];https://www.sciencedirect.com/science/article/pii/0164070481900471;https://doi.org/10.1016/0164-0704(81)90047-1;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3326;Price controls in an open economy;['Boyes, William J.', 'Schlagenhalif, D.E.'];https://www.sciencedirect.com/science/article/pii/0164070481900483;https://doi.org/10.1016/0164-0704(81)90048-3;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3327;Aggregate supply management in a small open economy;['Prachowny, Martin F.J.'];https://www.sciencedirect.com/science/article/pii/0164070481900495;https://doi.org/10.1016/0164-0704(81)90049-5;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3328;Some pitfalls in open economy model building;['Bhandari, Jagdeep S.'];https://www.sciencedirect.com/science/article/pii/0164070481900501;https://doi.org/10.1016/0164-0704(81)90050-1;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3329;Is the optimum quantity of money compatible with the unique price level under laissez-faire?;['Mai, Chao-Cheng'];https://www.sciencedirect.com/science/article/pii/0164070481900513;https://doi.org/10.1016/0164-0704(81)90051-3;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3330;The American economy in transition: Martin Feldstein, ed. Chicago: University of Chicago Press, 1980, 696 pp. $20.00;[];https://www.sciencedirect.com/science/article/pii/0164070481900525;https://doi.org/10.1016/0164-0704(81)90052-5;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3331;Asset accumulation and economic activity: James Tobin. Chicago: University of Chicago Press, 1980, 99 on. $13.00;[];https://www.sciencedirect.com/science/article/pii/0164070481900537;https://doi.org/10.1016/0164-0704(81)90053-7;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3332;Britain's economic performance: Richard E. Caves and Lawrence B. Krause, eds. Washington, D.C.: The Brookings Institution, 1980, 388 pp. $18.95 ($7.95 paperbound);[];https://www.sciencedirect.com/science/article/pii/0164070481900549;https://doi.org/10.1016/0164-0704(81)90054-9;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3333;Business, government, and the public: Murray L. Weidenbaum. Englewood Cliffs, NJ: Prentice-Hall, 1981, 407 pp. $16.95;[];https://www.sciencedirect.com/science/article/pii/0164070481900550;https://doi.org/10.1016/0164-0704(81)90055-0;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3334;Capital theory and dyanmics: Edwin Burmeister. Cambridge Surveys of Economic Literature. New York: Cambridge University Press, 1980, 330 pp. $37.00 ($12.95 paperbound);[];https://www.sciencedirect.com/science/article/pii/0164070481900562;https://doi.org/10.1016/0164-0704(81)90056-2;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3335;Collected economic essays: 7 vols. Nicholas Kaldor. New York: Holmes & Meier Publishers, 1980. $39.50 per volume;[];https://www.sciencedirect.com/science/article/pii/0164070481900574;https://doi.org/10.1016/0164-0704(81)90057-4;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3336;The econometrics of disequilibrium: Roger J. Bowden. Volume 26 in the series Studies in Mathematical and Managerial Economics. Henri Theil and Herbert Glejser, eds. Amsterdam: North-Holland Publishing Co., 1978, 324 pp. $33.25;[];https://www.sciencedirect.com/science/article/pii/0164070481900586;https://doi.org/10.1016/0164-0704(81)90058-6;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3337;The economics of the European community: A.M. El-Agraa, ed. New York: St. Martin's Press, 1980, 338 pp. $37.50;[];https://www.sciencedirect.com/science/article/pii/0164070481900598;https://doi.org/10.1016/0164-0704(81)90059-8;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3338;The economics of taxation: Henry J. Aaron and Michael J. Boskin, eds. Studies of Government Finance, second series. Washington, D.C.: The Brookings Institution, 1980, 418 pp. $17.95 ($6.95 paperbound);[];https://www.sciencedirect.com/science/article/pii/0164070481900604;https://doi.org/10.1016/0164-0704(81)90060-4;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3339;Income inequality and taxation: Methods of estimation and policy applications: Nanak C. Kakwani. New York: Oxford University Press, 1980, 416 pp. $19.95 ($8.95 paperbound);[];https://www.sciencedirect.com/science/article/pii/0164070481900616;https://doi.org/10.1016/0164-0704(81)90061-6;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3340;Inflation and the personal income tax: An international perspective: Vito Tanzi. New York: Cambridge University Press, 1980, 176 pp. $27.50;[];https://www.sciencedirect.com/science/article/pii/0164070481900628;https://doi.org/10.1016/0164-0704(81)90062-8;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3341;Inflation and unemployment in France: A quantitative analysis: Jan Marczewski. Translated by Marian Reeds. New York: Praeger Publishers, 1978, 201 pp. $19.95;[];https://www.sciencedirect.com/science/article/pii/016407048190063X;https://doi.org/10.1016/0164-0704(81)90063-X;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3342;The investment decisions of firms: Stephen J. Nickell. Cambridge Economic Handbooks. Frank Hahn, ed. New York: Cambridge University Press, 1978, 326 pp. $35.50 ($12.95 paperbound);[];https://www.sciencedirect.com/science/article/pii/0164070481900641;https://doi.org/10.1016/0164-0704(81)90064-1;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3343;Modern theories of income distribution: Michael C. Howard. New York: St. Martin's Press, 1979, 200 pp. $25.00;[];https://www.sciencedirect.com/science/article/pii/0164070481900653;https://doi.org/10.1016/0164-0704(81)90065-3;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3344;Money and monetary policy in interdependent nations: Ralph C. Bryant. Washington, D.C.: The Brookings Institution, 1980, 584 pp. $29.95 ($12.95 paperbound);[];https://www.sciencedirect.com/science/article/pii/0164070481900665;https://doi.org/10.1016/0164-0704(81)90066-5;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3345;The national economy: An introduction to macroeconomics: Gordon Philpot. New York: John Wiley and Sons, 1980, 188 pp. ($7.95 paperbound);[];https://www.sciencedirect.com/science/article/pii/0164070481900677;https://doi.org/10.1016/0164-0704(81)90067-7;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3346;National income theory and its price theoretic foundations: W.H. Locke Anderson. Economics Handbook Series. New York: McGraw-Hill, 1979, 213 pp. $29.50;[];https://www.sciencedirect.com/science/article/pii/0164070481900689;https://doi.org/10.1016/0164-0704(81)90068-9;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3347;Optimal control for econometric models: An approach to economic policy formulation: Sean Holly, Berç Rüstem, and Martin B. Zarrop, eds. New York: St. Martin's Press, 1979, 303 pp. $37.50;[];https://www.sciencedirect.com/science/article/pii/0164070481900690;https://doi.org/10.1016/0164-0704(81)90069-0;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3348;Paying the modern military: Martin Binkin and Irene Kyriakopoulos. Studies in Defense Policy. Washington, D.C.: The Brookings Institution, 1981, 84 pp. ($3.95 paperbound);[];https://www.sciencedirect.com/science/article/pii/0164070481900707;https://doi.org/10.1016/0164-0704(81)90070-7;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3349;"Profitability and unemployment: Edmond Malinvaud. New York: Cambridge University Press; and Paris: Editions de la Maison des Sciences de l'Homme, 1980, 108 pp. $12.95";[];https://www.sciencedirect.com/science/article/pii/0164070481900719;https://doi.org/10.1016/0164-0704(81)90071-9;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3350;Public and private enterprise in a mixed economy: William J. Baumol, ed. New York: St. Martin's Press, 1980, 308 pp. $40.00;[];https://www.sciencedirect.com/science/article/pii/0164070481900720;https://doi.org/10.1016/0164-0704(81)90072-0;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3351;A study of the theory of inflation and unemployment: Claes-Henric Siven. Studies in Monetary Economics, vol. 4. Karl Brunner and Stanley Fischer, eds. Amsterdam: North-Holland Publishing Company, 1979, 372 pp. $41.50;[];https://www.sciencedirect.com/science/article/pii/0164070481900732;https://doi.org/10.1016/0164-0704(81)90073-2;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3352;Taxation and the incentive to work: Charles V. Brown. New York: Oxford University Press, 1980, 122 pp. $29.95 ($19.95 paperbound);[];https://www.sciencedirect.com/science/article/pii/0164070481900744;https://doi.org/10.1016/0164-0704(81)90074-4;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3353;Unemployment in Western countries: Edmond Malinvaud and Jean-Paul Fitoussi, eds. New York: St. Martin's Press, 1980, 551 pp. $40.00;[];https://www.sciencedirect.com/science/article/pii/0164070481900756;https://doi.org/10.1016/0164-0704(81)90075-6;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3354;Unions, wages, and inflation: Daniel J.B. Mitchell. Washington, D.C.: The Brookings Institution, 1980, 290 pp. $15.95 ($6.50 paperbound);[];https://www.sciencedirect.com/science/article/pii/0164070481900768;https://doi.org/10.1016/0164-0704(81)90076-8;Volume 3, Issue 3 ;Pages 317-446 (Summer 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/3
3355;Steady growth, policy shocks, and speed of adjustment under embodiment and putty-clay;['Gapinski, James H.'];https://www.sciencedirect.com/science/article/pii/0164070481900136;https://doi.org/10.1016/0164-0704(81)90013-6;Volume 3, Issue 2 ;Pages 147-305 (Spring 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/2
3356;Inflation and extraordinary returns on owner-occupied housing: Some implications for capital allocation and productivity growth;['Hendershott, Patric H.', 'Cheng Hu, Sheng'];https://www.sciencedirect.com/science/article/pii/0164070481900148;https://doi.org/10.1016/0164-0704(81)90014-8;Volume 3, Issue 2 ;Pages 147-305 (Spring 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/2
3357;Revealed preferences in macroeconomic policy decisions;['Cargill, Thomas F.', 'Meyer, Robert A.'];https://www.sciencedirect.com/science/article/pii/016407048190015X;https://doi.org/10.1016/0164-0704(81)90015-X;Volume 3, Issue 2 ;Pages 147-305 (Spring 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/2
3358;Wage indexation and the unemployment-inflation trade-off;['Butterfield, David W.', 'Kubursi, Atif A.'];https://www.sciencedirect.com/science/article/pii/0164070481900161;https://doi.org/10.1016/0164-0704(81)90016-1;Volume 3, Issue 2 ;Pages 147-305 (Spring 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/2
3359;The missing equation: The wedge model alternative;['Canto, Victor A.', 'Miles, Marc A.'];https://www.sciencedirect.com/science/article/pii/0164070481900173;https://doi.org/10.1016/0164-0704(81)90017-3;Volume 3, Issue 2 ;Pages 147-305 (Spring 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/2
3360;The verification of efficient growth: An approach via stojanović's matrix of growth;['Steenge, Albert E.'];https://www.sciencedirect.com/science/article/pii/0164070481900185;https://doi.org/10.1016/0164-0704(81)90018-5;Volume 3, Issue 2 ;Pages 147-305 (Spring 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/2
3361;The stability of the production function and the marginal productivity of inputs: An empirical study;['Mohabbat, Khan A.'];https://www.sciencedirect.com/science/article/pii/0164070481900197;https://doi.org/10.1016/0164-0704(81)90019-7;Volume 3, Issue 2 ;Pages 147-305 (Spring 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/2
3362;Speculation, interest arbitrage, and the forward foreign exchange rate of the Canadian dollar: Updated evidence;['Callier, Philippe'];https://www.sciencedirect.com/science/article/pii/0164070481900203;https://doi.org/10.1016/0164-0704(81)90020-3;Volume 3, Issue 2 ;Pages 147-305 (Spring 1981);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/3/issue/2
